term_str,n,p,i,n_chars,max_pos,n_pos,cat_pos,stop,stem_porter,stem_snowball,stem_lancaster,df,idf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,dfidf
definitely,144,0.001710437230517051,9.191419123487218,10,RB,3,"{'VBP', 'RB', 'JJ'}",0,definit,definit,definit,117,5.069948877562564,0.056630132134725245,222.55641928947034,0.0,5.069948877562564,593.18401867482
second,143,0.0016985591941940158,9.201472788151142,6,JJ,2,"{'NN', 'JJ'}",0,second,second,second,129,4.929086341722715,0.06702993839972324,263.4276579109121,0.0,4.929086341722715,635.8521380822302
alright,143,0.0016985591941940158,9.201472788151142,7,NNP,9,"{'VBN', 'NNP', 'IN', 'NN', 'RB', 'VBD', 'MD', 'JJ', 'VB'}",0,alright,alright,alright,139,4.821372524422461,0.1244852143205733,489.22689227985177,0.0,4.821372524422461,670.1707808947222
giving,141,0.0016748031215479456,9.221792772530737,6,VBG,1,{'VBG'},0,give,give,giv,125,4.974529312483882,0.05116135421290449,201.0641220567146,0.0,4.974529312483882,621.8161640604852
focus,138,0.0016391690125788405,9.252819668151362,5,VB,7,"{'VBN', 'VBP', 'NN', 'RB', 'VBD', 'JJ', 'VB'}",0,focu,focus,foc,116,5.082332602018397,0.06258847467509283,245.97270547311487,0.0,5.082332602018397,589.550581834134
looking,138,0.0016391690125788405,9.252819668151362,7,VBG,1,{'VBG'},0,look,look,look,123,4.997799091806729,0.06084191815208558,239.10873833769625,0.0,4.997799091806729,614.7292882922277
behaviors,135,0.0016035349036097352,9.2845285278787,9,NNS,1,{'NNS'},0,behavior,behavior,behavy,98,5.3256037530307605,0.051575831241761794,202.69301678012377,0.0,5.3256037530307605,521.9091677970146
redirect,135,0.0016035349036097352,9.2845285278787,8,VB,4,"{'VB', 'VBP', 'NN', 'JJ'}",0,redirect,redirect,redirect,125,4.974529312483882,0.05355932485847493,210.4881466938063,0.0,4.974529312483882,621.8161640604852
mean,134,0.0015916568672867002,9.295254934471759,4,VBP,5,"{'VBN', 'VBP', 'NN', 'JJ', 'VB'}",0,mean,mean,mean,125,4.974529312483882,0.06746892044862265,265.1528573630869,0.0,4.974529312483882,621.8161640604852
quickly,133,0.001579778830963665,9.306061689428342,7,RB,1,{'RB'},0,quickli,quick,quick,109,5.172129272369043,0.05986540846418915,235.27105526426357,0.0,5.172129272369043,563.7620906882257
example,133,0.001579778830963665,9.306061689428342,7,NN,1,{'NN'},0,exampl,exampl,exampl,111,5.145897730795863,0.0453727287360908,178.31482393283676,0.0,5.145897730795863,571.1946481183408
better,130,0.00154414472199456,9.338976311901076,6,JJR,5,"{'RBR', 'VBP', 'NN', 'RB', 'JJR'}",0,better,better,bet,119,5.045495833838025,0.07694126523090192,302.3791723574447,0.0,5.045495833838025,600.414004226725
beginning,128,0.0015203886493484898,9.36134412492953,9,NN,2,"{'VBG', 'NN'}",0,begin,begin,begin,121,5.021450359871374,0.06693863994137873,263.06885496961814,0.0,5.021450359871374,607.5954935444363
away,128,0.0015203886493484898,9.36134412492953,4,RB,2,"{'RP', 'RB'}",0,away,away,away,107,5.198846610744822,0.07557374063352318,297.0048006897465,0.0,5.198846610744822,556.276587349696
ava,127,0.0015085106130254546,9.372659438157365,3,NNP,7,"{'NNP', 'IN', 'VBP', 'NN', 'RB', 'NNS', 'VB'}",0,ava,ava,av,87,5.49737010129724,0.05827314443577933,229.01345763261278,0.0,5.49737010129724,478.2711988128599
attention,126,0.0014966325767024195,9.384064201429615,9,NN,1,{'NN'},0,attent,attent,at,91,5.4325189569472725,0.0650745753425025,255.7430810960348,0.0,5.4325189569472725,494.3592250822018
norm,125,0.0014847545403793845,9.395559840267444,4,NN,4,"{'IN', 'VB', 'NN', 'JJ'}",0,norm,norm,norm,113,5.120134634730781,0.06437130347793674,252.9792226682912,0.0,5.120134634730781,578.5752137245782
sense,121,0.0014372423950872442,9.442480887654936,5,NN,1,{'NN'},0,sens,sens,sens,111,5.145897730795863,0.06211365503312738,244.10666428019056,0.0,5.145897730795863,571.1946481183408
started,120,0.001425364358764209,9.454453529321013,7,VBD,3,"{'VBN', 'VBD', 'JJ'}",0,start,start,start,107,5.198846610744822,0.053420531111728925,209.9426872690948,0.0,5.198846610744822,556.276587349696
20,120,0.001425364358764209,9.454453529321013,2,CD,1,{'CD'},0,20,20,20,100,5.296457407371244,0.0814769665589289,320.2044785765909,0.0,5.296457407371244,529.6457407371244
sorry,119,0.001413486322441174,9.466526361621588,5,JJ,6,"{'NNP', 'VBP', 'NN', 'RB', 'JJ', 'VB'}",0,sorri,sorri,sorry,112,5.132958675088365,0.10513043784962359,413.16262074902016,0.0,5.132958675088365,574.8913716098969
much,118,0.0014016082861181389,9.47870107556769,4,JJ,2,"{'RB', 'JJ'}",0,much,much,much,107,5.198846610744822,0.05861892304354722,230.37236756114092,0.0,5.198846610744822,556.276587349696
book,116,0.0013778522134720687,9.50336312980196,4,NN,1,{'NN'},0,book,book,book,86,5.514048842443871,0.0809702628396672,318.21313295989177,0.0,5.514048842443871,474.2082004501729
dev,116,0.0013778522134720687,9.50336312980196,3,NNP,5,"{'VBN', 'NNP', 'IN', 'NN', 'VB'}",0,dev,dev,dev,83,5.565274165799044,0.062445527525369894,245.4109231747036,0.0,5.565274165799044,461.9177557613207
hey,114,0.0013540961408259986,9.52845411076479,3,NNP,8,"{'VBN', 'VBZ', 'NNP', 'IN', 'NN', 'JJ', 'NNS', 'JJR'}",0,hey,hey,hey,104,5.239873879004877,0.07390635002134166,290.4519555838724,0.0,5.239873879004877,544.9468834165073
pounding,113,0.0013422181045029636,9.541165162514343,8,VBG,2,"{'VBG', 'NN'}",0,pound,pound,pound,96,5.355351096424813,0.07388740246119488,290.37749167249564,0.0,5.355351096424813,514.113705256782
response,112,0.0013303400681799285,9.553989202871927,8,NN,1,{'NN'},0,respons,respons,respons,94,5.385724745468331,0.050319237480262284,197.75460329743063,0.0,5.385724745468331,506.25812607402315
guess,112,0.0013303400681799285,9.553989202871927,5,VBP,7,"{'VBP', 'NN', 'RB', 'VBD', 'MD', 'JJ', 'VB'}",0,guess,guess,guess,97,5.340400754958841,0.059244339335086105,232.83025358688832,0.0,5.340400754958841,518.0188732310075
getting,112,0.0013303400681799285,9.553989202871927,7,VBG,1,{'VBG'},0,get,get,get,100,5.296457407371244,0.0466303547114221,183.257294015889,0.0,5.296457407371244,529.6457407371244
discussion,108,0.0012828279228877882,9.606456622766062,10,NN,1,{'NN'},0,discuss,discuss,discuss,99,5.310956977066359,0.052564860337612374,206.57990112681682,0.0,5.310956977066359,525.7847407295695
direction,107,0.0012709498865647532,9.619877138528384,9,NN,1,{'NN'},0,direct,direct,direct,96,5.355351096424813,0.046476251351591315,182.65166781175378,0.0,5.355351096424813,514.113705256782
brings,107,0.0012709498865647532,9.619877138528384,6,VBZ,2,"{'NNS', 'VBZ'}",0,bring,bring,bring,100,5.296457407371244,0.07847833609292357,308.4198608451899,0.0,5.296457407371244,529.6457407371244
today,104,0.0012353157775956479,9.660904406788438,5,NN,1,{'NN'},0,today,today,today,96,5.355351096424813,0.04677362355819371,183.82034058370107,0.0,5.355351096424813,514.113705256782
noticed,104,0.0012353157775956479,9.660904406788438,7,VBD,3,"{'VBN', 'VBP', 'VBD'}",0,notic,notic,not,92,5.416751641088956,0.03726822346543919,146.464118219176,0.0,5.416751641088956,498.34115098018395
wanted,103,0.001223437741272613,9.674843597746312,6,VBD,2,"{'VBN', 'VBD'}",0,want,want,want,89,5.464580166179571,0.04278650171576295,168.15095174294854,0.0,5.464580166179571,486.34763478998184
take,103,0.001223437741272613,9.674843597746312,4,VB,3,"{'VB', 'VBP', 'NN'}",0,take,take,tak,94,5.385724745468331,0.05367643337931001,210.9483831806881,0.0,5.385724745468331,506.25812607402315
correct,102,0.0012115597049495777,9.688918782958035,7,JJ,4,"{'VB', 'VBP', 'NN', 'JJ'}",0,correct,correct,correct,84,5.547996174367208,0.042141753837272616,165.61709258048148,0.0,5.547996174367208,466.0316786468455
understand,101,0.0011996816686265426,9.703132642177737,10,VB,4,"{'VB', 'VBP', 'NN', 'JJ'}",0,understand,understand,understand,84,5.547996174367208,0.04038705091054294,158.72111007843392,0.0,5.547996174367208,466.0316786468455
drumming,100,0.0011878036323035076,9.717487935154805,8,VBG,3,"{'VBG', 'JJ', 'NN'}",0,drum,drum,drum,60,6.03342300153745,0.03872658764103282,152.19548942925897,0.0,6.03342300153745,362.00538009224704
continue,99,0.0011759255959804724,9.731987504849922,8,VB,3,"{'VB', 'VBP', 'NN'}",0,continu,continu,continu,80,5.618385502258606,0.03675424724943101,144.44419169026392,0.0,5.618385502258606,449.47084018068847
noises,99,0.0011759255959804724,9.731987504849922,6,NNS,2,"{'NNS', 'VBZ'}",0,nois,nois,nois,75,5.7114949066500875,0.05452096456962068,214.2673907586094,0.0,5.7114949066500875,428.36211799875656
respond,99,0.0011759255959804724,9.731987504849922,7,VB,3,"{'VB', 'VBP', 'NN'}",0,respond,respond,respond,88,5.4808819785086715,0.045395141507244885,178.40290612347235,0.0,5.4808819785086715,482.3176141087631
hear,98,0.0011640475596574374,9.746634280814323,4,VB,4,"{'VB', 'VBP', 'NN', 'JJ'}",0,hear,hear,hear,90,5.448460500816294,0.057523914698095514,226.06898476351563,0.0,5.448460500816294,490.3614450734665
else,97,0.0011521695233344023,9.761431282742404,4,RB,2,"{'RB', 'JJ'}",0,els,els,els,86,5.514048842443871,0.046072441356448474,181.06469453084242,0.0,5.514048842443871,474.2082004501729
told,97,0.0011521695233344023,9.761431282742404,4,VBD,4,"{'VBN', 'VBP', 'VBD', 'JJ'}",0,told,told,told,88,5.4808819785086715,0.04172096489921153,163.96339205390132,0.0,5.4808819785086715,482.3176141087631
opportunity,96,0.0011402914870113673,9.776381624208375,11,NN,1,{'NN'},0,opportun,opportun,opportun,90,5.448460500816294,0.03925771743214808,154.28282950834208,0.0,5.448460500816294,490.3614450734665
quiet,96,0.0011402914870113673,9.776381624208375,5,JJ,4,"{'VB', 'VBP', 'NN', 'JJ'}",0,quiet,quiet,quiet,63,5.963033673646052,0.04469519454674202,175.65211456869605,0.0,5.963033673646052,375.67112143970127
always,95,0.0011284134506883321,9.791488516598584,6,RB,2,"{'NNP', 'RB'}",0,alway,alway,alway,80,5.618385502258606,0.038479821784334484,151.22569961243457,0.0,5.618385502258606,449.47084018068847
ready,95,0.0011284134506883321,9.791488516598584,5,JJ,3,"{'VBP', 'NN', 'JJ'}",0,readi,readi,ready,90,5.448460500816294,0.08339509021643077,327.7427045505733,0.0,5.448460500816294,490.3614450734665
probably,94,0.0011165354143652972,9.806755273251893,8,RB,1,{'RB'},0,probabl,probabl,prob,83,5.565274165799044,0.04502906690537589,176.96423293812717,0.0,5.565274165799044,461.9177557613207
jasmine,91,0.0010809013053961918,9.853549484730834,7,NNP,4,"{'NNP', 'VB', 'VBP', 'NN'}",0,jasmin,jasmin,jasmin,71,5.790566477641287,0.036708414138274234,144.2640675634177,0.0,5.790566477641287,411.13021991253135
felt,91,0.0010809013053961918,9.853549484730834,4,VBD,5,"{'RBR', 'NNP', 'VBP', 'NN', 'VBD'}",0,felt,felt,felt,76,5.692386083702384,0.05828676749558701,229.06699625765697,0.0,5.692386083702384,432.62134236138115
feedback,91,0.0010809013053961918,9.853549484730834,8,NN,6,"{'VBP', 'NN', 'RB', 'JJ', 'VB', 'RP'}",0,feedback,feedback,feedback,68,5.85285075589563,0.042857111707131364,168.4284490090264,0.0,5.85285075589563,397.9938514009028
model,91,0.0010809013053961918,9.853549484730834,5,VB,3,"{'VB', 'VBP', 'NN'}",0,model,model,model,65,5.9179457841175145,0.03840442582340385,150.92939348597713,0.0,5.9179457841175145,384.66647596763846
super,90,0.0010690232690731569,9.869491028599857,5,JJ,10,"{'VBN', 'RBR', 'NNP', 'VBP', 'NN', 'RB', 'VBD', 'JJ', 'VB', 'JJR'}",0,super,super,sup,74,5.730860231517019,0.04102104213887855,161.21269560579265,0.0,5.730860231517019,424.08365713225936
possible,89,0.0010571452327501217,9.885610693963134,8,JJ,2,"{'NNP', 'JJ'}",0,possibl,possibl,poss,77,5.673527056451068,0.039077589651933,153.57492733209668,0.0,5.673527056451068,436.86158334673223
hard,89,0.0010571452327501217,9.885610693963134,4,JJ,3,"{'NN', 'RB', 'JJ'}",0,hard,hard,hard,81,5.600463594261344,0.04870581232750658,191.41384244710082,0.0,5.600463594261344,453.63755113516885
doo,89,0.0010571452327501217,9.885610693963134,3,NN,4,"{'NNP', 'VBP', 'NN', 'JJ'}",0,doo,doo,doo,8,8.940313597145968,0.018199111648134286,71.52250877716774,0.0,8.940313597145968,71.52250877716774
telling,88,0.0010452671964270867,9.901912506292234,7,VBG,2,"{'VBG', 'JJ'}",0,tell,tell,tel,76,5.692386083702384,0.03826145032241859,150.36749976710496,0.0,5.692386083702384,432.62134236138115
address,88,0.0010452671964270867,9.901912506292234,7,VB,5,"{'IN', 'VBP', 'NN', 'JJ', 'VB'}",0,address,address,address,74,5.730860231517019,0.03756352266279771,147.62464406479495,0.0,5.730860231517019,424.08365713225936
gave,88,0.0010452671964270867,9.901912506292234,4,VBD,1,{'VBD'},0,gave,gave,gav,76,5.692386083702384,0.03886566414172086,152.74206007696287,0.0,5.692386083702384,432.62134236138115
relaxed,86,0.0010215111237810166,9.935079370227433,7,VBD,5,"{'VBN', 'NN', 'VBD', 'JJ', 'NNS'}",0,relax,relax,relax,72,5.770388595703657,0.0794561697168213,312.2627469871079,0.0,5.770388595703657,415.4679788906633
specifically,86,0.0010215111237810166,9.935079370227433,12,RB,1,{'RB'},0,specif,specif,spec,76,5.692386083702384,0.03766185081672474,148.01107370972815,0.0,5.692386083702384,432.62134236138115
anything,86,0.0010215111237810166,9.935079370227433,8,NN,1,{'NN'},0,anyth,anyth,anyth,80,5.618385502258606,0.04991737755399397,196.17529378719632,0.0,5.618385502258606,449.47084018068847
remember,84,0.0009977550511349464,9.96902670215077,8,VB,4,"{'NNP', 'VB', 'VBP', 'NN'}",0,rememb,rememb,rememb,75,5.7114949066500875,0.04884969187508012,191.97928906906486,0.0,5.7114949066500875,428.36211799875656
minutes,84,0.0009977550511349464,9.96902670215077,7,NNS,1,{'NNS'},0,minut,minut,minut,72,5.770388595703657,0.047397321142981876,186.2714720919189,0.0,5.770388595703657,415.4679788906633
quick,83,0.0009858770148119113,9.986304693582607,5,JJ,4,"{'VB', 'NN', 'RB', 'JJ'}",0,quick,quick,quick,69,5.8317891403678,0.04758139648556458,186.99488818826887,0.0,5.8317891403678,402.3934506853782
made,82,0.0009739989784888762,10.003792120311447,4,VBD,3,"{'VBN', 'VB', 'VBD'}",0,made,made,mad,69,5.8317891403678,0.04384224920393926,172.30003937148135,0.0,5.8317891403678,402.3934506853782
answers,80,0.000950242905842806,10.039416030042169,7,NNS,2,"{'NNS', 'VBZ'}",0,answer,answer,answ,69,5.8317891403678,0.03742765436424907,147.09068165149895,0.0,5.8317891403678,402.3934506853782
appropriate,80,0.000950242905842806,10.039416030042169,11,JJ,3,"{'NN', 'RB', 'JJ'}",0,appropri,appropri,appropry,70,5.8110305802010025,0.033557571288653096,131.88125516440664,0.0,5.8110305802010025,406.77214061407017
come,80,0.000950242905842806,10.039416030042169,4,VB,5,"{'VBN', 'NNP', 'VBP', 'NN', 'VB'}",0,come,come,com,74,5.730860231517019,0.03704042627910807,145.5688752768947,0.0,5.730860231517019,424.08365713225936
cannot,80,0.000950242905842806,10.039416030042169,6,VBP,8,"{'VBZ', 'NNP', 'VBP', 'NN', 'RB', 'VBD', 'JJ', 'VB'}",0,cannot,cannot,cannot,74,5.730860231517019,0.035874095080845006,140.9851936677209,0.0,5.730860231517019,424.08365713225936
end,80,0.000950242905842806,10.039416030042169,3,NN,3,"{'VB', 'VBP', 'NN'}",0,end,end,end,75,5.7114949066500875,0.04349098618760199,170.91957571727585,0.0,5.7114949066500875,428.36211799875656
provide,80,0.000950242905842806,10.039416030042169,7,VB,6,"{'IN', 'VBP', 'NN', 'RB', 'JJ', 'VB'}",0,provid,provid,provid,72,5.770388595703657,0.03489540639151784,137.13894711866521,0.0,5.770388595703657,415.4679788906633
task,79,0.000938364869519771,10.057563376752428,4,NN,2,"{'VBG', 'NN'}",0,task,task,task,65,5.9179457841175145,0.036400769556064985,143.05502435533535,0.0,5.9179457841175145,384.66647596763846
rather,78,0.0009264868331967359,10.075941906067282,6,RB,1,{'RB'},0,rather,rather,rath,64,5.940313597145969,0.031638798012447455,124.34047618891847,0.0,5.940313597145969,380.180070217342
pretty,78,0.0009264868331967359,10.075941906067282,6,RB,3,"{'NN', 'RB', 'JJ'}",0,pretti,pretti,pretty,69,5.8317891403678,0.053611577214244026,210.69349845197914,0.0,5.8317891403678,402.3934506853782
likely,77,0.0009146087968737008,10.094557584234629,6,JJ,2,"{'RB', 'JJ'}",0,like,like,lik,76,5.692386083702384,0.06806998456326044,267.51503933361346,0.0,5.692386083702384,432.62134236138115
redirections,77,0.0009146087968737008,10.094557584234629,12,NNS,1,{'NNS'},0,redirect,redirect,redirect,67,5.874224406688196,0.03440877055789715,135.2264682925358,0.0,5.874224406688196,393.57303524810914
darth,76,0.0009027307605506658,10.113416611485945,5,NNP,4,"{'NNP', 'NN', 'IN', 'JJ'}",0,darth,darth,dar,54,6.1854260949825,0.03002452280394677,117.99637461951086,0.0,6.1854260949825,334.013009129055
perfect,76,0.0009027307605506658,10.113416611485945,7,JJ,5,"{'NNP', 'NN', 'RB', 'JJ', 'VB'}",0,perfect,perfect,perfect,66,5.8959194777875155,0.05984742853740289,235.20039415199338,0.0,5.8959194777875155,389.130685533976
pismo,76,0.0009027307605506658,10.113416611485945,5,NNP,1,{'NNP'},0,pismo,pismo,pismo,72,5.770388595703657,0.058482313918975654,229.83549370157436,0.0,5.770388595703657,415.4679788906633
22,75,0.0008908527242276307,10.13252543443365,2,CD,1,{'CD'},0,22,22,22,71,5.790566477641287,0.07018427280234292,275.82419211320786,0.0,5.790566477641287,411.13021991253135
vader,74,0.0008789746879045956,10.151890759300581,5,NNP,1,{'NNP'},0,vader,vader,vad,56,6.132958675088365,0.031058477398651866,122.05981617670184,0.0,6.132958675088365,343.4456858049484
claim,74,0.0008789746879045956,10.151890759300581,5,NN,2,"{'VB', 'NN'}",0,claim,claim,claim,49,6.3256037530307605,0.031824511529036315,125.07033030911275,0.0,6.3256037530307605,309.9545838985073
misunderstanding,74,0.0008789746879045956,10.151890759300581,16,NN,2,"{'VBG', 'NN'}",0,misunderstand,misunderstand,misunderstand,58,6.082332602018397,0.03499155167182448,137.51679807027023,0.0,6.082332602018397,352.775290917067
whatever,73,0.0008670966515815606,10.171519566049513,8,WDT,6,"{'IN', 'NN', 'RB', 'WP', 'WDT', 'VB'}",0,whatev,whatev,whatev,68,5.85285075589563,0.03476935989703646,136.64358439535337,0.0,5.85285075589563,397.9938514009028
follow,73,0.0008670966515815606,10.171519566049513,6,VB,4,"{'VB', 'VBP', 'NN', 'JJ'}",0,follow,follow,follow,66,5.8959194777875155,0.030740021226717356,120.80828342099917,0.0,5.8959194777875155,389.130685533976
incorrect,71,0.0008433405789354904,10.21159700542485,9,JJ,4,"{'NNP', 'VB', 'NN', 'JJ'}",0,incorrect,incorrect,incorrect,53,6.212393142582769,0.02786981950581967,109.52839065787134,0.0,6.212393142582769,329.25683655688675
hands,71,0.0008433405789354904,10.21159700542485,5,NNS,1,{'NNS'},0,hand,hand,hand,57,6.107423582981227,0.04197049903171942,164.94406119465728,0.0,6.107423582981227,348.12314422992995
bring,69,0.0008195845062894203,10.252819668151362,5,VB,6,"{'NNP', 'VBP', 'VBG', 'NN', 'JJ', 'VB'}",0,bring,bring,bring,58,6.082332602018397,0.03552890331853256,139.628590041833,0.0,6.082332602018397,352.775290917067
story,68,0.0008077064699663852,10.273881283679192,5,NN,1,{'NN'},0,stori,stori,story,58,6.082332602018397,0.03377227341379316,132.72503451620707,0.0,6.082332602018397,352.775290917067
five,68,0.0008077064699663852,10.273881283679192,4,CD,1,{'CD'},0,five,five,fiv,63,5.963033673646052,0.04536366881497828,178.27921844286462,0.0,5.963033673646052,375.67112143970127
share,68,0.0008077064699663852,10.273881283679192,5,NN,1,{'NN'},0,share,share,shar,64,5.940313597145969,0.0340148818418615,133.67848563851572,0.0,5.940313597145969,380.180070217342
kids,68,0.0008077064699663852,10.273881283679192,4,NNS,2,"{'NNS', 'VB'}",0,kid,kid,kid,58,6.082332602018397,0.03198568955804802,125.70375996312869,0.0,6.082332602018397,352.775290917067
times,67,0.0007958284336433501,10.295254934471759,5,NNS,2,"{'NNS', 'RB'}",0,time,time,tim,65,5.9179457841175145,0.030889916687969372,121.39737258371954,0.0,5.9179457841175145,384.66647596763846
respectful,66,0.000783950397320315,10.316950005571078,10,JJ,3,"{'VB', 'NN', 'JJ'}",0,respect,respect,respect,50,6.296457407371244,0.03480200860517761,136.77189381834796,0.0,6.296457407371244,314.8228703685622
move,66,0.000783950397320315,10.316950005571078,4,VB,3,"{'VB', 'VBP', 'NN'}",0,move,move,mov,57,6.107423582981227,0.032978022006525894,129.60362648564677,0.0,6.107423582981227,348.12314422992995
support,65,0.00077207236099728,10.338976311901076,7,VB,3,"{'VB', 'NN', 'JJ'}",0,support,support,support,55,6.158953883621309,0.02956666043727429,116.19697551848796,0.0,6.158953883621309,338.74246359917197
